topic,paper_ID,text,main_heading,sub_heading,label,pos1,pos2,pos3,citation,head,ofs1,ofs2,ofs3
machine-translation,0,The difference with our model is that they used a convolutional n-gram model ( CGM ) for the encoder and the hybrid of an inverse CGM and a recurrent neural network for the decoder .,system description,Related Approaches: Neural Networks in Machine Translation,0,116,81,21,0,system description : Related Approaches: Neural Networks in Machine Translation,0.5296803652968036,0.9878048780487805,0.9545454545454546
machine-translation,0,"They , however , evaluated their model on rescoring the n-best list proposed by the conventional SMT system and computing the perplexity of the gold standard translations .",system description,Related Approaches: Neural Networks in Machine Translation,0,117,82,22,0,system description : Related Approaches: Neural Networks in Machine Translation,0.5342465753424658,1.0,1.0
machine-translation,0,Experiments,experiment,Experiments,0,118,1,1,0,experiment : Experiments,0.5388127853881278,0.5,0.5
machine-translation,0,We evaluate our approach on the English / French translation task of the WMT ' 14 workshop .,experiment,Experiments,0,119,2,2,0,experiment : Experiments,0.54337899543379,1.0,1.0
machine-translation,0,Data and Baseline System,baseline,Data and Baseline System,0,120,1,1,0,baseline : Data and Baseline System,0.547945205479452,0.058823529411764705,0.058823529411764705
machine-translation,0,Large amounts of resources are available to build an English / French SMT system in the framework of the WMT ' 14 translation task .,baseline,Data and Baseline System,0,121,2,2,0,baseline : Data and Baseline System,0.5525114155251142,0.11764705882352941,0.11764705882352941
machine-translation,0,"The bilingual corpora include Europarl ( 61M words ) , news commentary ( 5.5 M ) , UN ( 421 M ) , and two crawled corpora of 90 M and 780M words respectively .",baseline,Data and Baseline System,0,122,3,3,0,baseline : Data and Baseline System,0.5570776255707762,0.17647058823529413,0.17647058823529413
machine-translation,0,The last two corpora are quite noisy .,baseline,Data and Baseline System,0,123,4,4,0,baseline : Data and Baseline System,0.5616438356164384,0.23529411764705882,0.23529411764705882
machine-translation,0,"To train the French language model , about 712M words of crawled newspaper material is available in addition to the target side of the bitexts .",baseline,Data and Baseline System,0,124,5,5,0,baseline : Data and Baseline System,0.5662100456621004,0.29411764705882354,0.29411764705882354
machine-translation,0,All the word counts refer to French words after tokenization .,baseline,Data and Baseline System,0,125,6,6,0,baseline : Data and Baseline System,0.5707762557077626,0.35294117647058826,0.35294117647058826
machine-translation,0,"It is commonly acknowledged that training statistical models on the concatenation of all this data does not necessarily lead to optimal performance , and results in extremely large models which are difficult to handle .",baseline,Data and Baseline System,0,126,7,7,0,baseline : Data and Baseline System,0.5753424657534246,0.4117647058823529,0.4117647058823529
machine-translation,0,"Instead , one should focus on the most relevant subset of the data for a given task .",baseline,Data and Baseline System,0,127,8,8,0,baseline : Data and Baseline System,0.5799086757990868,0.47058823529411764,0.47058823529411764
machine-translation,0,"We have done so by applying the data selection method proposed in , and its extension to bitexts .",baseline,Data and Baseline System,0,128,9,9,0,baseline : Data and Baseline System,0.5844748858447488,0.5294117647058824,0.5294117647058824
machine-translation,0,By these means we selected a subset of 418 M words out of more than 2G words for language modeling and a subset of 348 M out of 850 M words for training the RNN Encoder - Decoder .,baseline,Data and Baseline System,0,129,10,10,0,baseline : Data and Baseline System,0.589041095890411,0.5882352941176471,0.5882352941176471
machine-translation,0,"We used the test set newstest2012 and 2013 for data selection and weight tuning with MERT , and newstest2014 as our test set .",baseline,Data and Baseline System,0,130,11,11,0,baseline : Data and Baseline System,0.593607305936073,0.6470588235294118,0.6470588235294118
machine-translation,0,Each set has more than 70 thousand words and a single reference translation .,baseline,Data and Baseline System,0,131,12,12,0,baseline : Data and Baseline System,0.5981735159817352,0.7058823529411765,0.7058823529411765
machine-translation,0,"For training the neural networks , including the proposed RNN Encoder - Decoder , we limited the source and target vocabulary to the most frequent 15,000 words for both English and French .",baseline,Data and Baseline System,0,132,13,13,0,baseline : Data and Baseline System,0.6027397260273972,0.7647058823529411,0.7647058823529411
machine-translation,0,This covers approximately 93 % of the dataset .,baseline,Data and Baseline System,0,133,14,14,0,baseline : Data and Baseline System,0.6073059360730594,0.8235294117647058,0.8235294117647058
machine-translation,0,All the out - of - vocabulary words were mapped to a special token ( [ UNK ] ) .,baseline,Data and Baseline System,0,134,15,15,0,baseline : Data and Baseline System,0.6118721461187214,0.8823529411764706,0.8823529411764706
machine-translation,0,The baseline phrase - based SMT system was built using Moses with default settings .,baseline,Data and Baseline System,1,135,16,16,0,baseline : Data and Baseline System,0.6164383561643836,0.9411764705882353,0.9411764705882353
machine-translation,0,"This system achieves a BLEU score of 30.64 and 33.3 on the development and test sets , respectively ( see Table 1 ) .",baseline,Data and Baseline System,0,136,17,17,0,baseline : Data and Baseline System,0.6210045662100456,1.0,1.0
machine-translation,0,Neural Language Model,model,Neural Language Model,0,137,1,1,0,model : Neural Language Model,0.6255707762557078,0.07142857142857142,0.07142857142857142
machine-translation,0,"In order to assess the effectiveness of scoring phrase pairs with the proposed RNN Encoder - Decoder , we also tried a more traditional approach of using a neural network for learning a target language model ( CSLM ) .",model,Neural Language Model,0,138,2,2,0,model : Neural Language Model,0.6301369863013698,0.14285714285714285,0.14285714285714285
machine-translation,0,"Especially , the comparison between the SMT system using CSLM and that using the proposed approach of phrase scoring by RNN Encoder - Decoder will clarify whether the contributions from multiple neural networks in different parts of the SMT sys - tem add up or are redundant .",model,Neural Language Model,0,139,3,3,0,model : Neural Language Model,0.634703196347032,0.21428571428571427,0.21428571428571427
machine-translation,0,We trained the CSLM model on 7 - grams from the target corpus .,model,Neural Language Model,0,140,4,4,0,model : Neural Language Model,0.639269406392694,0.2857142857142857,0.2857142857142857
machine-translation,0,"Each input word was projected into the embedding space R 512 , and they were concatenated to form a 3072 dimensional vector .",model,Neural Language Model,0,141,5,5,0,model : Neural Language Model,0.6438356164383562,0.35714285714285715,0.35714285714285715
machine-translation,0,The concatenated vector was fed through two rectified layers ( of size 1536 and 1024 ) .,model,Neural Language Model,0,142,6,6,0,model : Neural Language Model,0.6484018264840182,0.42857142857142855,0.42857142857142855
machine-translation,0,The output layer was a simple softmax layer ( see Eq. ) .,model,Neural Language Model,0,143,7,7,0,model : Neural Language Model,0.6529680365296804,0.5,0.5
machine-translation,0,"All the weight parameters were initialized uniformly between ? 0.01 and 0.01 , and the model was trained until the validation perplexity did not improve for 10 epochs .",model,Neural Language Model,0,144,8,8,0,model : Neural Language Model,0.6575342465753424,0.5714285714285714,0.5714285714285714
machine-translation,0,"After training , the language model achieved a perplexity of 45.80 .",model,Neural Language Model,0,145,9,9,0,model : Neural Language Model,0.6621004566210046,0.6428571428571429,0.6428571428571429
